H000323,D000217,B000575,P000555,T000188,T000058,J000163,B000463,P000258,C001047,B001247,B001246,B001249,D000549,F000441,G000336,G000546,M000388,N000181,S001152,S001155,
T000188,D000217,B000575,P000555,C000830,R000569,D000492,D000429,K000220,C000873,S000303,H000528,M000388,C000071,R000033,J000174,D000549,P000449,H000413,H000948,M000477,L000293,F000238,B000755,R000570,C001046,H001036,P000373,M000508,W000795,D000595,F000440,M001147,B001247,B000589,F000448,K000361,M001139,C000640,I000055,T000459,G000548,K000306,B001240,S000250,C001052,P000588,B001239,B001235,M001152,H001033,R000566,O000164,
P000555,T000188,B000589,T000058,O000163,Y000031,H000528,M000508,U000031,B000463,G000289,N000081,S000303,C000071,D000136,W000795,A000358,T000459,K000358,B001247,C000653,C001052,
G000439,M001120,C000830,S000244,T000058,T000188,G000280,F000443,G000549,C001047,F000447,K000360,B001232,P000585,S001144,F000372,M001151,P000258,L000558,S000851,T000074,H000666,G000377,J000163,D000549,R000572,B001247,H001029,L000169,O000166,G000546,L000553,F000441,W000267,T000462,H000413,C000873,P000449,S001155,S001143,C000116,S000303,M000472,M000508,L000293,N000143,S000250,H000948,P000586,G000180,K000288,H000814,R000141,D000136,F000445,P000263,L000554,B000586,N000172,S001154,T000260,S000822,G000210,H001033,W000099,C001045,B000213,K000361,C000640,G000289,B001248,P000323,K000078,T000461,C000266,P000587,E000172,R000575,S000583,M000477,B001245,G000550,E000268,M000689,D000597,C000994,B001135,D000492,C001046,G000021,M001139,N000081,R000004,F000440,W000119,W000273,K000220,W000413,T000238,W000672,P000373,K000358,M001134,C001053,B001240,C000962,B001228,I000056,S000097,B000755,B000575,A000055,M001152,L000491,H001036,K000362,B000220,B001239,H000329,B001236,C000653,B001235,H000712,D000595,S001149,L000552,B001246,M001138,S001148,
T000058,T000188,B000586,P000419,O000163,
B000575,F000262,H000948,W000784,H000323,G000309,D000217,N000147,P000555,M001137,C001046,C000873,R000033,E000187,F000238,S001144,S000583,U000031,W000672,G000210,S000822,C000071,K000220,M000472,B000013,B000208,B000213,M001134,N000159,S001143,T000260,W000119,W000437,D000429,N000143,P000263,P000323,P000373,R000569,S000250,S000364,G000545,H001029,I000055,T000459,A000358,B001236,F000445,G000546,H001033,K000361,P000587,S001151,S001152,B001239,B001243,B001247,B001248,C001052,G000548,H001035,J000286,M001152,R000574,F000440,M000934,B001235,F000447,E000287,M000844,D000424,F000448,M001147,M001151,L000169,H000807,T000463,C001045,R000141,H000762,C001048,W000795,O000166,B000490,B001249,C001055,D000096,H001022,
D000549,C000868,B001249,C000830,S001154,D000595,N000051,K000306,H000528,H000329,C000071,F000238,W000795,W000273,P000586,T000461,M000508,M000689,W000437,B000589,P000585,G000280,D000136,N000159,W000267,G000152,B000220,C000994,S000364,W000119,M001134,P000323,R000570,R000572,K000360,J000255,W000672,B000657,R000569,E000187,H000067,N000143,K000288,H000413,D000492,M000477,C000873,S000303,S001143,W000789,R000395,J000174,R000571,C000059,D000597,B000013,S001148,B000072,E000172,O000163,S001152,G000546,P000587,J000285,S000250,G000336,M000472,T000458,C000116,C000556,B000617,W000413,S000097,B001149,D000533,S001151,O000166,D000429,P000583,R000409,J000082,L000558,G000377,H001029,E000268,F000443,L000293,B000208,S001149,K000361,S000275,B001239,W000791,W000099,D000600,P000555,I000047,I000056,B001231,R000435,S000244,C000962,M001144,L000111,C001047,R000004,M001139,L000554,J000286,H000444,I000055,L000560,B000586,T000260,C001045,L000553,F000447,P000263,W000268,P000419,O000165,P000588,K000363,B001240,K000362,R000575,M001142,F000441,H000676,R000574,H001035,C001048,M001138,C001052,S000583,G000549,T000058,B001247,G000536,M001152,F000445,B001250,A000055,B001235,S001157,P000589,B000575,A000358,S001155,G000548,H000807,S001146,L000491,T000238,V000127,C001046,T000459,K000358,B001246,G000210,P000373,C001051,N000081,H001033,F000372,B001228,H001036,B000755,M001151,H000323,B001244,B001135,D000168,F000440,L000552,S000044,C000640,R000566,R000033,G000180,L000043,B001243,N000181,H001022,O000164,G000289,B001232,C000266,D000217,H000948,B001248,C001050,M001147,M001150,B000490,K000078,F000448,R000487,N000172,P000449,G000550,T000463,N000182,L000321,Y000033,R000011,C001053,G000021,K000220,S000822,
H000323,D000217,B000575,P000555,H000676,H000981,Y000031,S000244,H001022,D000136,O000163,D000492,C000830,T000188,N000172,B000589,S000522,B001135,G000545,M000477,G000289,I000056,P000323,S000250,G000550,M001150,R000033,
O000163,F000339,L000169,K000008,B000403,G000535,B000072,A000022,B000013,F000262,C000243,K000210,M000309,N000081,K000078,O000164,G000544,J000255,S001144,I000057,M001139,R000573,F000443,M000249,S000303,E000215,V000127,B000574,S001152,D000602,L000551,H000636,
M000508,B000589,I000055,P000265,M000309,B000104,S001143,K000188,T000462,K000361,W000793,O000165,W000795,B000716,P000585,A000210,R000573,G000309,J000174,W000794,R000572,T000260,S000250,G000210,R000487,M001142,S001152,C000994,H000676,R000141,S000851,G000289,G000548,T000463,P000586,L000552,M001147,V000127,
